_id,comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_signature,nickname,avatar,sub_comment_count,last_modify_ts,parent_comment_id,user_unique_id
667fc2dc0d842c8b4e440e3a,7384245618339070976,1719278668,陕西,7367326465169394688,陕西星启远帆人力资源有限公司真的假的。,4446844963001855,MS4wLjABAAAAo-e7K73buCnslWxcPVMF_pHr-fZlfXhP6x7qsMaF80lg-NVSjUsSKVM99nv7eSay,21382213363,我终将落俗，但浪漫至死不渝,离婚带六娃,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_22be70b3d34f464d8fd217437ad39607.jpeg?from=2956013662,0,1719647107948,0,21382213363
667fc2dc0d842c8b4e440e3b,7377024470781723648,1717597360,陕西,7367326465169394688,早上boss直骗\n中午前程堪忧\n下午58同坑\n晚上失联招聘\n周末双休[微笑],87990107106,MS4wLjABAAAAtDnru9uzPj0HlrZTpALhwzfpp3cWqLYJoGZM7ltf0-0,268899330,平安喜乐🌴\n记录宝贝的日常🌷,wxn🌷,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oUAuwgADAai0Er4A2P7gyWigI59vnZBNAoBID.jpeg?from=2956013662,1,1719647107949,0,2020mhr428
667fc2dc0d842c8b4e440e3c,7380715738127991808,1718456798,陕西,7367326465169394688,秦储科技（也叫“煌七公”） 严重拖欠工资 实习期到了就直接裁！从22年到现在，已经好几波人了！,55824835036,MS4wLjABAAAAeghBUzJDi8WptYOXnFaaFcb3A-8OXgQQSFSk0NWLc48,341073801,整天吃吃喝喝的摄像小白，\n把公司账号干废的运营菜狗，\n只能剪出流水账的后期剪辑；\n看过五月天的演唱会✔️,耳东不会摄影,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_575d34298090491c8ceb27b1a453f389.jpeg?from=2956013662,0,1719647107950,0,
667fc2dc0d842c8b4e440e3d,7383525271343875072,1719110947,陕西,7367326465169394688,西安众辉达物流有限公司，赵纯司机的，是假的吗,77198941684,MS4wLjABAAAAa8kUXt5lrGlf_ByZdmwMVy5iEkoYPT2_ZQz5NH8BKlc,145259666,就是你！,『救赎』,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_11676247d784431a9db3b19b6ad12e0e.jpeg?from=2956013662,0,1719647107951,0,
667fc2dc0d842c8b4e440e3e,7378856265453749248,1718023856,陕西,7367326465169394688,西安集才有了解的吗[干饭人],67833153231,MS4wLjABAAAAFQTDkNkoxGfitPqb4R02U0UcCuQW_dbhs3njTRdaYEU,267298818,如果志同道合 希望你我旗鼓相当,译桉,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oEGoaIqQP2s8REHwAH2yAoAAe4e2ALBBelg76h.jpeg?from=2956013662,0,1719647107953,0,LZY992994
667fc2dc0d842c8b4e440e3f,7367411341382272000,1715359133,陕西,7367326465169394688,我不用翻评论区就知道，一定会有鸿联九五，哈哈哈哈哈哈，虽然我还在职[尬笑][尬笑][尬笑][尬笑][尬笑],96439207093,MS4wLjABAAAA2rjLgjGYvsDNaGVLrX0W0Ii5HhTNiXo5AnPXktAtDRc,975454254,,A.凌晨四点半、,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_a1b39e059366d3823f0193669d74b8bc.jpeg?from=2956013662,14,1719647107953,0,So081495
667fc2dc0d842c8b4e440e40,7381478920514110464,1718634492,陕西,7367326465169394688,星之辰怎么样[捂脸],1605728222062413,MS4wLjABAAAAfF5wD0ZQ3l7TE3Wh5VLMxGhL0xH_sL78DbWwcwe8Xp2BBCkSZmdQteF9F-l8GKu_,48878797018,,布响丸辣,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_bbbf319626f5d426e7a4aaad4bda26ce.jpeg?from=2956013662,0,1719647107954,0,48878797018
667fc2dc0d842c8b4e440e41,7375539219131057152,1717251546,陕西,7367326465169394688,有没有人知道优酷的审核咋样，最近失业了，同学叫去呢,57590766113608,MS4wLjABAAAAoNPRF9SD5AS0eD_nDxC62qXT6MKD5pa91dEQBdAN9yg,47214540435,,幽灵小小强,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oYBN7AfrGfQAqI7DB3A1I8FEqeAAAM4OD2BBEs.jpeg?from=2956013662,0,1719647107955,0,47214540435
667fc2dc0d842c8b4e440e42,7375634491900478464,1717273761,陕西,7367326465169394688,有没有可以内推的工作不错的话有大红包w起的,2626065808760254,MS4wLjABAAAAFViftX4e67ae1KCqdmskpZzZqzkQpDJpzdaevg8v-8X6Ddo-EYkFAmWvhn6AGkjb,35006745145,,4xxx_,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_6092eca4dcd639c6114482d5b3bbab5e.jpeg?from=2956013662,0,1719647107956,0,35006745145
667fc2dc0d842c8b4e440e43,7381380126503109632,1718611493,陕西,7367326465169394688,还有海涛口腔啊，拖工资出了名的[捂脸],2005155750628574,MS4wLjABAAAAJDr9W-PcVrKL0Q5GCV0pIHzPjUZUkcZJPBseAx3x-xr8BR3FywY0aM3eHC0Xp5of,84852003633,,是小王啊,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_56bb9db4044aa97d367598208278a5bd.jpeg?from=2956013662,0,1719647107957,0,w2277545013
